Case ID,firstorder_Energy,firstorder_Entropy,firstorder_InterquartileRange,firstorder_Kurtosis,firstorder_Maximum,firstorder_MeanAbsoluteDeviation,firstorder_Mean,firstorder_Median,firstorder_Minimum,firstorder_Range,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_Skewness,firstorder_TotalEnergy,firstorder_Uniformity,firstorder_Variance,glcm_Autocorrelation,glcm_ClusterProminence,glcm_ClusterShade,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_Id,glcm_Idm,glcm_Idmn,glcm_Idn,glcm_Imc1,glcm_Imc2,glcm_InverseVariance,glcm_JointAverage,glcm_JointEnergy,glcm_JointEntropy,glcm_MCC,glcm_MaximumProbability,glcm_SumAverage,glcm_SumEntropy,glcm_SumSquares,gldm_DependenceEntropy,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependenceVariance,gldm_GrayLevelNonUniformity,gldm_GrayLevelVariance,gldm_HighGrayLevelEmphasis,gldm_LargeDependenceEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LowGrayLevelEmphasis,gldm_SmallDependenceEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_GrayLevelVariance,glrlm_HighGrayLevelRunEmphasis,glrlm_LongRunEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LowGrayLevelRunEmphasis,glrlm_RunEntropy,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_RunVariance,glrlm_ShortRunEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_GrayLevelVariance,glszm_HighGrayLevelZoneEmphasis,glszm_LargeAreaEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LowGrayLevelZoneEmphasis,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_SmallAreaEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_ZoneEntropy,glszm_ZonePercentage,glszm_ZoneVariance,ngtdm_Busyness,ngtdm_Coarseness,ngtdm_Complexity,ngtdm_Contrast,ngtdm_Strength
R01-037,-0.5436448153069662,1.680071021826753,2.7211442462608075,-1.2983167797136013,0.810321791557916,2.091884851875368,0.6400715264500619,0.4053933124502946,-0.1870012337863554,0.8055451714170254,2.63756491829246,-0.4025911398184872,-1.5265772965917737,-0.5436448153069662,-1.3492499776245541,1.611680731925954,0.754987926804135,0.27732907352860847,0.468625366258623,1.3967077076668077,1.8154565545781207,-0.5728783370153184,1.9167894570084614,1.5880664668043474,1.3153261503429114,-1.349975246141858,-1.2826543978285787,-1.393301790034033,-1.5351176685630847,0.7413683514749811,-0.4568945374518985,-1.659395750155477,0.7308189803276117,-0.8892722277483411,1.721949506736914,-0.8074996299206427,-0.7313200109738023,0.7308189803276041,1.9019405644148288,1.5673727004803164,0.7900694215215189,0.195199900912162,1.4598746173962747,-0.8608891136061981,-0.8685514313311532,1.597839695114349,0.9709096108761128,-0.8261005527635898,-0.4214698822615515,0.39342528314180114,1.000328174721227,1.3217002783860103,1.2860335239204115,1.2851290865903435,-0.8396032590338449,-1.4801230209844787,1.5339718291110125,0.9385554286226592,-0.6833966391066639,0.41973410170920145,0.5510767247323565,0.97084356928349,1.2351729364334378,-0.09378667953341487,1.1112637906015665,0.9861082776920082,-0.6031084237989207,1.016092368577775,1.0135340012361729,1.0458857089637763,-0.4700484329368332,-1.6538499416475252,1.2533595480685393,0.7364893693250856,-0.21128300917393314,-0.2502134318201795,-0.20691256449027753,0.887336142701284,0.3940571755104786,1.4521657182851213,1.3867959467540447,0.9453531103823828,0.8754863010799135,-0.09564530353168918,1.2580036174339486,-0.2067047553884503,-0.08442482184618207,-0.35800727377334396,1.0852275876014956,2.2263461449288795,-0.45509050613904345
R01-038,0.0024186538608411278,-0.7231198666456153,-0.8401370629949902,-0.3498349275263125,-1.426951163474886,-1.0786429634515453,-0.4011665840414501,-0.20082610000237328,-0.1377140868969286,-1.362710407838292,-0.8578461946331486,0.2297821864848876,-0.292961167403028,0.0024186538608411278,0.5636412707678656,-1.1564292793118076,-0.5080326403802203,-0.9705481943860884,-1.0289333317736664,-0.9880708498849133,-1.1935218775397793,1.128880829058551,-1.2700508175339966,-1.369861701086063,-1.2062353685776936,1.096079197519219,1.099137762932083,0.9031538887731885,0.7849674951298292,-1.1846546386703274,1.1675572735248765,1.5355116877945147,-0.31103267553496516,0.48401610254650956,-0.9345803565477946,0.7808848848414187,0.38859818827695586,-0.31103267553496133,-0.45631964809390846,-1.0876956184288593,0.4286656843524273,-0.4520852286728369,-0.9864484036711058,0.5089591051021863,0.21797050105557972,-1.1545288539272573,-0.6863931810007874,0.6243977239539279,0.24727303832867104,-0.318066374568624,-0.6879497144736614,-1.246262112376575,-0.9269165243549694,-1.0126154905269134,0.14956425285578528,0.6822298997723791,-1.2011905739457367,-0.6937963614230188,0.43696519433323433,-0.34444750458813805,-0.4928661580034748,-0.7205960419593809,-0.048896915404001984,-0.3430780820554554,-0.9998909173082168,-0.8405776499242505,0.30564023475927116,-0.9289360002336002,-0.750519702438933,-0.7791852660754013,-0.3298224236961278,0.7180969488271615,-1.2536676757627672,-0.6268555514058605,-0.1535552476330916,-0.13973399522895694,-0.1927804233183393,-0.8609866262504742,-0.780531359946974,-1.7636848578189392,-1.9245235064043456,-0.8582164678412364,-1.02205400778914,1.2491310415110144,-1.1915111743386737,-0.1601660543468829,-0.1725239862324109,-0.2530140336231513,-1.209346285082844,-0.9044746090578749,-0.5466713995690324
R01-039,0.5904877926192084,-1.8392004912073725,-1.3973443426744687,1.451612368796851,-1.3507497685487007,-1.8078121750195608,-1.1838743431556613,-0.8828229390116246,-0.11307051345221521,-1.2920064215582272,-1.4506592051376896,1.0096072484836778,1.1733315940319602,0.5904877926192084,1.8264026762709955,-1.5351324997322786,-1.0904315660856376,-1.0531040411575239,-1.2019639369485775,-1.4379575162173261,-1.3123340045633196,0.8892096815379132,-1.504449624153846,-1.7527216725214454,-1.3275296312693259,1.5076809742477078,1.5232949064888104,1.3006786306307454,1.2567878446252518,-0.6418498675567577,0.5362366514914932,1.7649882606898053,-1.089629295225578,1.4817799941177565,-1.7425063885625613,0.6450539374547918,1.2662322971864963,-1.0896292952255757,-1.7655197724345102,-1.4842131409112385,-0.6989242735918741,-0.36841667121123295,-1.2502162102366992,0.9660893431048486,1.3131149992712863,-1.533993531918145,-1.2246554623761505,1.181834754719029,-0.1941302451387318,0.03273816152126336,-0.4963920748963423,-1.5783119047222687,-1.2702652217764734,-0.916736006893326,1.0580427575119946,2.037778712680234,-1.5820852275789417,-1.2675898122448508,0.9291592267903737,-0.9426194335531134,-0.15428551037608515,-0.5023723226447459,-1.031805233634954,-0.27489612725452905,-1.504768989543455,-1.3697563454843282,0.7465826451458655,-1.4903768472205412,-1.2967814731494833,-0.5958250385247035,-0.08416415437829974,1.8498380679821764,-1.543597498259888,-1.253664123764582,0.03961747551290469,0.0937174526393688,-0.050045123978244434,-0.5441553741637034,-0.7926804416575244,-1.8705163331546302,-2.0469560285804187,-1.373945156993873,-0.7397087496337988,0.8174913292858866,-1.5972670965435936,0.026972976631845228,0.34747161468016496,-0.3466360479139495,-1.2030153003494815,-1.160717151082288,-0.4842704473305876
R01-040,0.8193095121197622,0.09053010863391162,-0.35560899370848714,0.716075881004059,1.246193770535696,-0.013378905445267809,-0.1501476697490713,-0.21977045664151915,-0.1870012337863554,1.2268230896690775,-0.3327715757798529,0.20340477994495898,0.8729541762040388,0.8193095121197622,-0.12133031182604012,0.30409314462695186,-0.12393177655917549,0.7790484192978586,0.6585212954015756,0.22440950483126568,0.5824781921200034,-0.4923107017250353,0.3947012915139887,0.4834861073711282,0.8336116199140936,-0.40750213635117594,-0.41603831268000163,0.2103955072900268,0.26731601687444495,0.8421608164317136,-1.0086300188400867,-0.23893197329251215,-0.07541976102353076,-0.3900224259030906,0.32119543238481824,-0.5346678725462187,-0.4084331714823059,-0.07541976102352546,-0.046953280825424555,0.3194426207248938,-0.3905074245765851,1.0588303938895982,0.19305378396042533,-0.46447555596698453,0.5423388613449456,0.3073645067390168,-0.026246128493127713,-0.4707876046828044,-0.4243037696088703,-0.5264429919671871,-0.33401071369049556,0.3348783464893338,0.1010041972659542,-0.10118688415522765,0.841062741271708,-0.056367246844703,0.3311453214266078,-0.04849531835301223,-0.43993657851848306,-0.27627122573451474,-0.4586326122777736,-0.29608737866746865,-0.38358484467034554,1.1018492665135964,0.4128071659891372,0.45071459483899684,-0.4230712085226396,0.44405236262567854,-0.016020893693210646,-0.24627352135288727,1.1517240417727301,0.12594306416980997,0.45265046035665935,-0.10322615036454336,-0.20617666612446928,-0.24435075366732878,-0.22044629430613488,-0.15969019192848646,1.1120247831420067,0.23911316423597415,0.2951943271014885,-0.0032875088573481254,-0.036754886124291467,-0.33235448631223985,0.37095866032414043,-0.2033545618851649,0.20000758902326068,-0.4563700864479448,1.0581481205796546,-0.30084753291412514,-0.28757430124957656
R01-041,-1.597340383280354,-1.89048564855301,-0.09517515646699173,-0.6257417839621123,-2.432809576500533,-1.4228311218298482,-2.2755208292601696,-2.0100121590408038,-0.1870012337863554,-2.3289982203325095,-0.2460580221255455,2.174819917949778,-1.1939178013763523,-1.597340383280354,1.4998397731576383,-1.6054484893577246,-1.6509240837945844,-1.2134912928252077,-1.473150806293128,-1.7260389710114596,-0.8046581120147415,-3.1070652943458352,-0.522610847687162,-0.38602689809150753,-0.9111198958494595,0.2567372584298425,0.19211691668805092,-2.557825686758863,-2.0502423622816894,0.3533045013489326,-0.5617884702565492,-0.3756164840093204,-2.11173478920213,0.7966216158730052,-1.4930254715609044,-2.62618472849672,1.724797133486205,-2.1117347892021283,-1.956289774360162,-1.6023885724734004,-3.1566294690916723,-1.5358518693456618,-0.3059168956430282,0.17893191354691237,-1.3399300492071677,-1.6243994267601864,-1.6485201914224465,-0.08132315535570968,-1.506079503089884,6.102619158205984,4.769476445830548,0.11228625507844164,-1.340284412986256,2.8354453965095976,-1.4815084048004283,1.6283405049142632,-1.7887099210363386,-1.7599589113228222,-0.10496329050375328,-1.9302229359172727,5.814917104700645,4.398010638513801,-3.2588584024696643,-1.5732128292861858,0.09547148739588115,0.035143706016582094,-0.05074769796045179,0.13537842365989425,-1.695219286091958,4.032450034822941,-1.4381262593885737,2.667306420521159,-2.2338819881380303,-2.0926692123394286,-0.18632888362850575,-0.2743003740856962,0.23594873602996275,3.254730202384127,-1.4050237191341004,0.7803176942265225,0.7619620574853767,-2.0119582101172013,2.928344720416754,-3.3548861720927228,0.029115907566555237,-0.18445635406279665,-0.6870260497788366,4.562348106732442,-1.3634721430583316,1.646495324076426,0.42947328019869724
R01-042,-1.5736633907584274,1.755938897145366,2.042804949259703,-0.4308126418096261,2.5324733168897047,2.73173723307752,1.576972149513238,0.9168909417072331,-0.1870012337863554,2.4700348484268817,2.0628301306810366,-0.9692389168374499,-0.2711736100702855,-1.5736633907584274,-1.2884744666187593,3.825433883749036,2.343537091489877,5.8137551819221045,4.848220608820876,4.024985804344888,4.609946782020858,-0.6464803793879378,2.8101930117673772,1.8435788861969884,4.813623513421538,-1.4663326172905988,-1.371047246179006,-1.4472506589990912,-1.0619985894358257,-1.260355721955539,1.64620294208942,-1.6012713113789216,1.8019651641237773,-0.8405619849650218,1.160165628032111,0.7650124740458865,-0.802764658960145,1.8019651641237762,1.7648190817354963,4.372231004249552,-0.24624455333763368,-1.4258414856858115,2.3138818249071815,-1.100045853759813,-1.3479855904267994,3.8291300426288477,2.5125014974215807,-0.9808840690132244,-0.0581042605165997,-0.6986143779395317,-0.2672345795865917,1.8194703893615123,3.0209975943526333,0.4536213026996173,-1.480873945419123,-1.3816778235785414,3.840234616457909,2.4878264397693672,-0.7833623198129895,1.6579984668604106,-0.5395958048228346,-0.22955008996106036,0.894899944481951,-1.4997425365550043,1.436585281896785,1.2270576505266315,-0.6801930962676231,1.2635102071496098,2.59825015001293,-0.12346859704407068,-1.410276449610108,-1.4274519771704197,3.672134440154609,2.2560937103857635,-0.21257050651080583,-0.24197822351998485,-0.22496379396177107,-0.10501893904256493,-1.2937377623623523,2.1309839326703433,1.9341019610468553,2.6136111912265667,0.20759995490902117,-0.8252184163330724,1.6561267955780958,-0.20748336408289322,-1.1075054632752954,3.0145966709462755,1.6449361959312845,4.747110127328719,8.109360218260285
R01-043,-0.15899264637897806,-0.8955877523699198,-0.8643634664593154,-0.2898267532780096,-1.3720861591280327,-0.6397664880571787,-0.30668604104692004,-0.35238095311554024,-0.06378336656278842,-1.3185204164132516,-0.8612162095279837,0.21045463941799175,0.07736479607959951,-0.15899264637897806,0.9383901034067504,-0.6604530731062473,-0.2852229197503512,-0.6004225409624296,-0.48923204988638386,-0.44229539865523315,-1.1715444015117797,1.4924867797260002,-1.2281964152293168,-1.284242472120032,-1.1836960487024082,1.0741936482363519,1.0797310457451523,0.8847935740312125,0.7669078690003108,-1.0291836862604251,1.0481266143608527,1.46866535897728,-0.23390385990756654,0.7503036564911355,-1.0547495794886583,1.3596065352416373,0.7528545732529289,-0.233903859907562,-0.7259845749388795,-0.635067904378035,0.15799987654999817,-0.5852274759542889,-1.0402910157622094,0.6175043856137665,0.22227033207409333,-0.6575169528869518,-0.4583877568483996,0.6800579303775312,0.5736842341050169,-0.37889863722880635,-0.7435703489423158,-1.2127036559015334,-0.7453280158360807,-1.0361624669254408,0.10100805091563363,1.0044332784306513,-0.638757466446965,-0.42347632623675474,0.4601503531130553,-0.03763466435471765,-0.5584510974317363,-0.7769549189912865,-0.14877652745297573,-0.4770143218626462,-1.0307920207908696,-0.8794393962625994,0.3274501052274137,-0.9587185755261901,-0.4974121558336187,-0.831725815493414,-0.4774902340067075,0.5310104299480092,-0.502720954879931,-0.18205500281139345,-0.1369200706814077,-0.10977204682520389,-0.18380870921794823,-0.9182443101363466,-0.8057830584421647,-1.5106038349482787,-1.5973982025537479,-0.4170918626643259,-1.0359328484831654,1.2879497098399728,-1.1951859898300807,-0.14346912825019606,-0.1753391391436581,-0.24158362298174899,-1.1923680443611075,-0.6697614271358254,-0.46473456712377975
R01-046,0.5432679381562707,0.17340748977103382,-0.016439345207934976,0.8502594048176396,1.7765554792219462,0.14341852323176066,-0.7159746349075726,-0.825989869094187,-0.1870012337863554,1.7394269901995465,-0.04440651049966759,0.8201220662639672,0.895059191124166,0.5432679381562707,-0.3423313507032221,0.4274605247498782,-0.49621603830551764,0.8477838166458854,0.6657641581637695,0.2525782483848975,1.0004686217799172,-0.8867342127151063,0.7119131451055781,0.7364106203082431,1.2644673347913722,-0.6055872512667717,-0.6070888015765419,0.20323712678163602,0.21949199670616762,0.8825311306340704,-1.1022577682125754,-0.564583185970376,-0.6100388392513038,-0.5200151718863205,0.4307775941118201,-1.1993517060408145,-0.572757458224694,-0.610038839251303,0.10828865219802884,0.43972866689286727,-0.4306515577515743,0.7271646375684301,0.400288149912945,-0.58785800046295,0.07133476265575446,0.4204846537953858,-0.30832449893260017,-0.5622169221095185,-0.8832934591456215,0.18744785226045646,0.9219516807332622,0.4883698009450665,-0.01063142824901545,1.2641472910321456,0.32004182096252953,-0.2602967009097145,0.45937071609584484,-0.332390512006464,-0.48886998283091787,-0.6616751714058493,0.5431678163725284,1.0122697259016689,-0.46220501501104916,0.6964718410401473,0.5756737652784794,0.5691742962970324,-0.4507555044883959,0.5800812783665192,-0.2663818285714121,1.1148879051080265,0.7673362422027894,0.11678449872419831,0.6152311679261139,-0.3871868908824705,-0.20775020845991335,-0.2574429377868105,-0.20562774150286148,1.2544113608730385,0.7855214427232178,0.34926037539554633,0.4008445062691966,-0.22384787189069338,1.28924278867939,-0.5607122726528649,0.5316190202467632,-0.20452376399059574,0.27982921069765965,-0.44949547782462057,2.0451465919802176,-0.2594468700130534,-0.01407942384064814
R01-048,2.2548873110903163,-0.11755521005065676,-0.6220994318160639,-0.6450415198106692,0.5299006582295538,0.8633007176845632,-0.027048784815665017,-0.5228801628678531,-0.1870012337863554,0.5345132240101107,-0.36735380346329166,0.22316869854480578,-0.15304742494877346,2.2548873110903163,0.3653575713991056,1.208423715342967,0.4398918259371113,1.3703264880078363,1.7232862037218235,1.493273388093101,-0.621035655291891,1.4391144281900838,-0.5834109699002972,-0.44883748556176983,-0.5452693989044264,0.33573107180060274,0.32059839740757284,0.9757064706616528,0.9377535028041412,-0.2556605071750072,0.6163135667396684,0.7251185589401791,-0.00418637882727004,0.11457634966604484,-0.2276108811010447,1.348026323100176,0.15718573670957586,-0.004186378827273056,-0.10258874605146778,1.0800348398986392,0.3703676275468935,1.646619738284712,-0.540051818005243,0.020634673205540143,2.195940579447128,1.21755508412272,0.3681735050993196,0.00021464707186448457,0.5660390956853553,-0.31895689523934334,-0.4815284839273754,-0.4778043066398765,0.09927722505025573,-0.6562607387094896,2.4773904488851723,0.4028592969761082,1.3340916512529075,0.43158705187989443,-0.09571636071316127,0.5200020946617137,-0.42921826964928184,-0.49300909795933484,0.1455003237508468,2.0384094671754576,-0.2643330779910952,-0.14342767922483665,-0.14416804595303406,-0.17422660712740368,0.38351085336043106,-0.5198936810966145,1.8152376370503944,0.13319719033851904,1.6851088270312433,0.6809643733373436,-0.19101227759431408,-0.19068511705647959,-0.2083485018618818,-0.5217896266356415,1.2519774528135355,-0.6738837214516281,-0.637680704255091,0.5666527672879297,-0.5880429656745396,0.9142774207533818,-0.4260009798298291,-0.19122044291601342,1.1401622132119151,-0.47757144132613516,-0.5111325366113747,-0.015826236522715108,-0.5814095343639166
R01-049,-1.4742780660830361,0.4088021859416467,0.4196359171499178,-0.5296139712854554,-0.8203880598624506,-0.15475392355674777,0.4440987424230531,0.6516699487591909,0.4537316757761928,-0.8471605078794868,0.30982356590711996,-0.5607454968874211,-0.6345176314315139,-1.4742780660830361,-0.6261850435131423,-0.4981262929043373,-0.11513599572420759,-0.7842507857009323,-0.8051693028487272,-0.49092409412587285,-0.3569518494787637,-0.08228368321375763,-0.1997739870005753,-0.025033200483342725,-0.33260731619150674,-0.0482998713610163,-0.06411810884000026,-0.5619072409504837,-0.467502735898825,-0.6313648718885599,1.0712672590871153,0.2365113592005208,0.13866231225915795,-0.5061864493088234,0.1671710544684882,-0.437520389646142,-0.48320871506977836,0.13866231225915943,0.6053791726491433,-0.48553765677191135,0.19667340520558568,-1.376119287059205,0.08258768938601574,-0.44903454982781105,-1.2653437669846164,-0.4918692770454467,-0.20371422890823251,-0.43204110314706595,-0.42676514658387027,-0.5661111670940863,-0.5085107783170835,0.2168200594103218,-0.14057604793675488,-0.45060915456988454,-1.3822735269612014,-0.603057960946226,-0.5407119372294663,-0.2437158601234574,-0.4043700553893624,-0.40833082266477294,-0.5716619719068208,-0.4996324467960215,0.042314110913674687,-1.4079232176431637,0.32112256016339424,0.38752575760607544,-0.3975239291509015,0.36021760242493017,-0.22232164237176338,-0.48073214846013274,-1.3141646009242662,-0.3768960330543142,-0.6525729476745629,-0.36338629187263993,-0.2063869044565969,-0.2452023398370197,-0.22182473482087886,-0.47044890062348865,-1.2597898214925025,0.015193465460824515,0.07614543693187241,-0.32842850361751724,-0.4504502919727925,-0.23758544753683095,0.2939226354051832,-0.20378433805018795,-1.0348398460562764,1.7116268463868443,-0.8180219894795465,-0.10149681904647306,1.7788537158102078
R01-051,-1.5038806879241842,1.07644016056097,1.2372770340708918,-1.5674962570558917,-1.0489922446410067,0.18722512284970683,2.382310745386619,3.000770172013279,-0.1870012337863554,-0.9915144798679523,1.0384706265252914,-2.6318944708647765,-2.357277176477581,-1.5038806879241842,-1.1277674145038086,-0.5973396265291138,1.7922086885449307,-1.0921057669904009,-1.240017577047689,-0.8251390694115899,0.4095504839527839,-1.9050748036023488,1.1476808279308024,1.0317440938797582,-0.1818075968593487,-1.3054522580584222,-1.290666459248786,-2.7380984630135403,-2.7702208352970086,0.6547235352104969,-0.3669245246524927,-1.5184661554879602,2.3715974139254477,-0.8420934715220154,1.128689007826268,-1.9784295882807954,-0.9092965624331786,2.3715974139254423,0.7515591125750224,-0.5813602693685807,-0.6052785873510056,-1.2333588707318228,1.8592728849983071,-1.015695268620808,-1.281334433077271,-0.5908670698680601,1.7413265099811162,-0.9166076052310048,0.2521421384311926,-0.848136383651625,-1.0115608133802716,1.553576285163768,1.7609810400048245,-1.0112357847832867,-1.3893747815128044,-1.1703494362452653,-0.7328482787143232,1.637788566132137,-0.7426303325739811,1.1822437798427516,-0.9703095481689417,-1.052759738854993,0.05341626500522646,-1.3363838229294263,1.269415261498742,1.1157540611669514,-0.6527942265132985,1.141073064123163,1.6724701932697716,-1.0530180143018546,-1.2681414839079257,-1.009681236070204,-1.1348932418547646,1.1988923871649684,-0.2122184247681042,-0.23988535526711366,-0.2275224792128212,-1.195965363250085,-1.096038583931357,1.6912892052509432,1.5872910144761379,1.264341371803003,-1.1621659341675126,-1.240936224481551,1.4672957792884218,-0.20735870825332645,-1.0189561530479183,0.8940450995013757,-0.66488562017037,1.2261463030444648,-0.23449262089806516
R01-052,-0.2884063256578229,-0.5420520566167066,-0.6220994318160639,-0.4734074029178098,-0.9087816779768256,-0.34504863650180734,0.8603174174456746,0.8600578717897955,-0.014496219673361644,-0.8766205021628471,-0.5779533864065408,-0.9958672745770856,-0.16487596695251183,-0.2884063256578229,0.5703426703520686,-0.4617059970011224,0.6005643513008001,-0.5141325106449455,-0.39199810116094913,-0.28589109651870076,-1.0660575416408034,1.3669482980626677,-1.2591719706272357,-1.352960407108028,-0.9891351203835863,1.6219877649081067,1.652641320571247,0.933141278683916,1.1606250340626854,-1.9350229208637035,1.55925502278011,1.2272124702206817,0.8741153068873626,1.0789825468205132,-1.0810641369407046,1.156101371332646,1.0076550307939869,0.8741153068873647,-0.28911293199574356,-0.4822944304766185,1.430661545588911,-0.7665164314505144,-1.5253405465943912,2.07217146147038,0.17242642198783673,-0.45577494748006514,0.4142057634277965,1.8827681117009056,3.4613398217739983,-0.46586517577286557,-0.9614531021108502,-1.5126531833657941,-0.24689214544459334,-1.2206532122313467,-0.22987615523307836,0.286674068198048,-0.2393461973119341,0.7517777588733452,1.632367176014885,2.3781661869068786,-0.679988091037584,-1.0186591383866221,1.6134169844359303,-0.6677330626668593,-1.7607338757874935,-1.8437389719962363,1.5471171268204549,-1.7839922068635772,0.5319344115681701,-1.0776363137748692,-0.8375848308795082,-0.884565955571995,0.09841864997725436,1.821092207749418,0.1555378308853498,0.8857098449983304,-0.11278180771311148,-1.2314956692983614,-0.7861423075684758,-0.7485383323715498,-0.715010527148803,1.5826757560714826,-1.290063215704568,1.6446761738644036,-1.620565164837186,0.14309164414854125,-0.6586532993482802,-0.16568648764152044,-1.1570774474179069,-0.7826302574048261,-0.3348309449121053
R01-054,-0.4716864776343405,0.6405605776334602,0.007787058256390179,-0.3118123939559279,0.773745121993347,0.5420739559955712,0.977217149503711,0.935835298346379,-0.1870012337863554,0.7701931782769931,0.05672328598384997,-0.9014743881416087,-0.054635948501402236,-0.4716864776343405,-0.5113000731732972,0.7598037595892747,0.834720248250832,0.6096197788760906,0.7131551860471878,0.6311828213122085,1.020890231748213,-0.5381637625000694,0.7166997796225967,0.7327968174442886,1.2952618210725313,-0.5245208066882505,-0.5123786528953096,-0.5392135781997801,-0.2762602923894365,0.6389875808801644,-0.450939918617591,-0.385961799904718,1.0226639909568522,-0.5499305962557954,0.7304983196877294,-0.6833326562401345,-0.5554346495422299,1.022663990956853,0.5706455407323383,0.754920082845605,0.38244519097340335,-0.07387080080298261,0.2977966372514853,-0.47739114809971017,-0.47298525354856313,0.7652059694355985,0.9333845403866601,-0.5034969359983856,0.27923583778306665,-0.6669753179415707,-0.7223960560579644,0.44131711899198633,0.8664485218856094,-0.6505982712652696,-0.3985948886981591,-0.5170085959867623,0.8144978561097921,0.9452570909206287,-0.46099439705229117,0.7284882086349991,-0.7371084847114864,-0.7364478280249177,0.3853500321940952,-0.08776531810266319,0.5034179919654438,0.5052462645424264,-0.43247065398943063,0.5188592493685487,0.9501629875584884,-0.7243363010229763,-0.1996850051499998,-0.5548504619354676,0.9553090561331309,0.9299051502973728,-0.20685180625374563,-0.22503895672899196,-0.2241425816265494,-0.7583985171764486,0.03759836460817227,0.39326938218278795,0.44181968043877295,0.9714836090038648,-0.685259421725197,0.13376197940876292,0.4634903406354069,-0.20378904478982332,-0.5218007285227185,-0.3393175531902015,0.6293892358052765,0.3621019833707205,-0.2348278516051857
R01-055,0.03302334707727095,1.535118649282847,1.6067296869018504,-1.2146627193428663,-0.05532605480354968,1.5125508617549628,0.8310940646803479,0.6895586620374826,-0.1870012337863554,-0.03111866623040684,1.6880512634478788,-0.6832487672817575,-1.3663341915834115,0.03302334707727095,-1.2634962524687416,1.1349463376805913,0.8184097873801226,0.08299289677159462,0.2683708645923093,0.996806167489403,0.9288793537166928,-0.17726650382007514,1.1315260827762512,1.11323448897965,0.7192969638164325,-0.9886829999737541,-0.9674344850173985,-1.5359037417301014,-1.4520150818623032,0.6228345853353147,-0.26404438150562487,-1.1195933277880785,0.8612596888150507,-0.8462264786033301,1.50725409125997,-0.44969704413199996,-0.8868010661206583,0.8612596888150513,1.653734553531331,1.033325201443612,1.196013077234355,0.8843993249778015,0.9092717035145609,-0.7521067339782961,-0.5215953487780111,1.1298786109107521,0.9500486854151199,-0.7150884642512755,-0.07534076611658841,-0.13512990190209814,0.15478020745494778,0.9062144479028851,1.0152572133680307,0.3667988846278584,-0.39075913131872747,-1.365242280923367,1.080356910424904,0.9176330880066846,-0.6075617269657699,0.5571828602411347,-0.08911164713646062,0.14817782220105863,1.288566341785644,0.6684436536111349,0.8465357368348632,0.7991903121896523,-0.5531044919360684,0.8069042743041456,0.9533398312471344,0.18638103191057842,0.09327685486381183,-1.475610796609859,0.8863905609675644,0.7333706475399305,-0.21028834818514863,-0.2419128218328781,-0.21569239090695613,0.1707726642662189,1.020077317347816,0.8220659333726464,0.8398781582883151,0.8077506226326754,0.21556416202500803,0.28553679374999263,0.92683647092448,-0.2062458903707883,0.014230528524351084,-0.39355672718679247,0.3592160746384959,1.3383511857902746,-0.6263212669600501
